Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,related_products,related_products_url
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
    ""tags"": [""marine coating"", ""hull protection"", ""anti-algae"", ""environmentally friendly"", ""ship maintenance""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,"{
  ""tags"": [""anti-fouling"", ""marine coatings"", ""hull protection"", ""Jotun paint"", ""Intersleek technology""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": [""anti-fouling paints"", ""corrosion resistance""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
  ""tags"": [""marine coatings"", ""hull protection"", ""biofouling prevention"", ""environmentally safe"", ""boat maintenance""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,"{
  ""tags"": [""marine coatings"", ""ship hull paint"", ""anti-fouling"", ""transducer safe"", ""primer and paint""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,"{
  ""tags"": [
    ""marine coatings"",
    ""transducer safe paint"",
    ""hull protection"",
    ""environment-friendly"",
    ""anti-fouling""
  ]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
    ""tags"": [""marine paint"", ""biofouling prevention"", ""eco-friendly"", ""hull coating"", ""water-resistant""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
  ""tags"": [""marine coating"", ""hull protection"", ""biofouling prevention"", ""eco-friendly"", ""watercraft maintenance""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,"{
  ""tags"": [""hull protection"", ""marine coating"", ""anti-fouling"", ""corrosion resistant"", ""vessel maintenance""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
  ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
  ""tags"": [""marine coating"", ""biofouling prevention"", ""hull paint"", ""environment-friendly"", ""ship maintenance""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{""tags"": ""anti-fouling paints, corrosion resistance""}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,"{
  ""tags"": [""marine coating"", ""hull paint"", ""anti-fouling"", ""transducer safe paint"", ""corrosion resistant""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": [""anti-fouling paints"", ""corrosion resistance""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,"{
  ""tags"": [
    ""anti-fouling"",
    ""corrosion protection"",
    ""marine coatings"",
    ""hull paint"",
    ""transducer safety""
  ]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
  ""tags"": [""marine coating"", ""hull protection"", ""algae resistant"", ""ship maintenance"", ""waterproof paint""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/support/anti-fouling-paints/,"{
  ""tags"": [""marine coatings"", ""anti-fouling"", ""boat paint"", ""environmentally friendly"", ""hull protection""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,Approved anti-fouling paints,Naval," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,"{
  ""tags"": [""marine coatings"", ""anti-fouling"", ""transducer safe paint"", ""Jotun"", ""International Marine Coatings""]
}","{
    ""Product Type"": [""anti-fouling paints"", ""acoustic control system"", ""reference system"", ""leak detection system""],
    ""Technology"": [""HiPAP integration"", ""acoustic telemetry"", ""inertial_measurement_unit"", ""hydroacoustic_positioning""],
    ""Application"": [""corrosion resistance"", ""emergency BOP activation"", ""dynamic_positioning_system"", ""water management""]
}","{
    ""tags"": ""anti-fouling paints, corrosion resistance""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
