Product_Name,url,Product category,filter_tags,product_tags,image_url
Simrad ES80,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/es80/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, navigation system, sonar technology, fisheries management, oceanographic research, commercial fishing, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/es80/es80-images/cd019902_xxx_es80_logo_250x250px.png?width=500&rxy=0.5,0.5"
Fish-finding transducers,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/td_fishfinding/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, marine electronics, sonar technology, sensor technology, fisheries management, commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/logo-and-bottom-logo-line/simrad_logo_200px.png
Simrad CS90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/cs90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, navigation system, sonar technology, commercial fishing, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/cs90/cs90-images/cd019902_xxx_ca90_logo_250px.png?width=500&rxy=0.5,0.5"
Simrad SN90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sn90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, commercial fishing""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sn90/sn90-images/cd019902_xxx_sn90_logo_250px.png?width=500&rxy=0.5,0.5"
Simrad ST90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-st90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""Tags"": [""sonar software"", ""navigation system"", ""sonar technology"", ""marine navigation""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/st90/st90-images/cd019902_xxx_st90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SU90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-su90-fish-finding-omni-sonar/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, navigation system, fishfinder, marine electronics, sonar technology, fisheries management, oceanographic research, commercial fishing""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/su90/su90-images/cd019902_xxx_su90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SX90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sx90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, marine electronics, sonar technology, oceanographic research, commercial fishing""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sx90/sx90-images/cd019902_xxx_sx90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SC90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sc90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": [""sonar software"", ""navigation system"", ""marine electronics"", ""sonar technology"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sc90/sc90-images/cd019902_xxx_sc90_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad SH90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/sh90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sh90/bm011016-003_0300_sh90_display_with_screen_capture.png
Simrad SY50,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/simrad-sy50/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""fishfinder, marine electronics, sonar technology, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/sy50/sy50-media/cd019902_xxx_sy50_logo_250x250px.png?width=500&rxy=0.5,0.5"
Simrad MF90,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysonar/mf90/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, navigation system, marine electronics, sonar technology, GPS technology, commercial fishing, marine navigation""
}","https://www.kongsberg.com/globalassets/discovery/simrad/sonars/mf90/mf90-media/cd019902_xxx_mf90_logo_250x250px.png?width=500&rxy=0.5,0.5"
transceivers for scientific echo sounders,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/,"Fish finding, Fishery research",,,"https://www.kongsberg.com/contentassets/d2260f44c23d48b3a2f44bfe554f320b/tonny.jpg?width=200&rxy=0.5,0.5"
Aquaculture monitoring system,https://www.kongsberg.com/maritime/products/commercial-fisheries/aquaculture-monitoring-systems/aquaculture-monitoring-system/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""monitoring system, environmental monitoring, fish farming, water quality""
}","https://www.kongsberg.com/contentassets/db25e65a36004f3d92ebe7ec3520bc7d/aquaculture-monitoring-1020x535.jpg?width=500&rxy=0.5,0.5"
Fish farm information transfer system,https://www.kongsberg.com/maritime/products/commercial-fisheries/aquaculture-monitoring-systems/information-transfer-system/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
  ""tags"": ""information system, data transfer, fish farming""
}","https://www.kongsberg.com/contentassets/139de8f5e7ca44a7836d3a3c258f00ed/aqualink.jpg?width=1500&rxy=0.5,0.5"
TA - Analyser for total alkalinity in seawater,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroFIA-TA/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""analyzer, chemical analysis, water quality, marine science""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
CH₄ FT - Methane sensor - Accurate long-term,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroC-CH4/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""sensor, waterproof sensor, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
CH₄ – Methane sensor for underwater applications,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/CONTROS-HydroC-CH4/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""sensor, waterproof sensor, submersible technology, environmental monitoring, water quality, marine science""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
CO₂ FT – Carbon dioxide sensor for flow-through applications,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroC-CO2-FT/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
  ""tags"": ""sensor, waterproof sensor, water quality, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
pH – Analyzer for the pH value in water,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroFIA-pH/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""analyzer, chemical analysis, water quality""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
CO₂ – Carbon dioxide sensor for underwater applications,https://www.kongsberg.com/maritime/products/ocean-science/Chemical-Sensors-and-Analyzers/HydroC-CO2/,Fishery research,"{
    ""Product Type"": [""monitoring system"", ""information system"", ""sensor"", ""analyzer""],
    ""Technology"": [""waterproof sensor"", ""data transfer"", ""submersible technology"", ""chemical analysis""],
    ""Application"": [""environmental monitoring"", ""fish farming"", ""water quality"", ""marine science""]
}","{
    ""tags"": ""sensor, waterproof sensor, submersible technology, environmental monitoring, water quality, marine science""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
