Product_Name,url,Product category,new_tags,tags_dict,tags,image_url
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Naval, Product Type, Anti-fouling paints",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, protective coating, corrosion prevention, underwater surfaces","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine applications, boat maintenance, protective coating, corrosion prevention, underwater surfaces","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Fish finding, Maritime communications, Surveillance & monitoring, Underwater navigation & positioning, Naval, Fishery research, Surface navigation & positioning",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, protective coating, boat maintenance, corrosion prevention, underwater surfaces","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, protection, coating, prevent corrosion, boat maintenance","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, protective coating, corrosion prevention, underwater surfaces","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisheryadcp/cp60paints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Recommended primer thickness
5. Recommended paint thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Fish finding, Maritime communications, Surveillance & monitoring, Underwater navigation & positioning, Naval, Fishery research, Surface navigation & positioning",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, corrosion protection, underwater coatings, surface protection","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/fisherycatchpaints/,Naval,"1. Transducer maintenance
2. Paint application guidelines
3. Safety precautions
4. Wet and dry film thickness
5. Manufacturer's documentation","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/cp60paints/,Naval,"The five APPLICATION AND USAGE tags derived from the product description and applicable to this and similar products are:

1. Transducer maintenance
2. Surface preparation
3. Paint application
4. Safety guidelines
5. Coating thickness","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
Approved anti-fouling paints,https://www.kongsberg.com/maritime/support/anti-fouling-paints/,Naval,"marine, boat maintenance, protective coating, corrosion prevention, underwater protection","{
    'Product Type': ['anti-fouling paints'],
    'Technology': ['acoustic control system', 'early leak detection system'],
    'Application': ['naval', 'underwater exploration', 'marine research'],
    'Navigation': ['DP reference', 'acoustic positioning'],
    'Communication': ['underwater communication']
}","Geophysical survey, Technology, Application, Navigation, Communication, Fish finding, Maritime communications, Surveillance & monitoring",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
